

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1736750034
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-8.19,
1,2910065340557820165,-8.25,
2,2902201770801365469,-8.25,
3,2893986434666987807,-8.06,
4,2918313179895300117,-7.81,
5,2935393797722341677,-8.19,
6,2910065340557820165,-8.19,
7,2902201770801365469,-8.25,
8,2893986434666987807,-8.06,
9,2918313179895300117,-7.81,
10,2935393797722341677,-8.19,
11,2910065340557820165,-8.19,
12,2902201770801365469,-8.25,
13,2893986434666987807,-8.06,
14,2918313179895300117,-7.81,
15,2935393797722341677,-8.19,
16,2910065340557820165,-8.19,
17,2902201770801365469,-8.25,
18,2893986434666987807,-8.06,
19,2918313179895300117,-7.81,
20,2935393797722341677,-8.19,
21,2910065340557820165,-8.19,
22,2902201770801365469,-8.25,
23,2893986434666987807,-8.06,
24,2918313179895300117,-7.81,
25,2935393797722341677,-8.13,
26,2910065340557820165,-8.19,
27,2902201770801365469,-8.25,
28,2893986434666987807,-8.06,
29,2918313179895300117,-7.81,
THERMISTORS_STOP

DATA-stop

