

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1735150692
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,4.50,
1,2910065340557820165,4.50,
2,2902201770801365469,4.50,
3,2893986434666987807,4.62,
4,2918313179895300117,4.75,
5,2935393797722341677,4.50,
6,2910065340557820165,4.50,
7,2902201770801365469,4.50,
8,2893986434666987807,4.62,
9,2918313179895300117,4.75,
10,2935393797722341677,4.50,
11,2910065340557820165,4.50,
12,2902201770801365469,4.50,
13,2893986434666987807,4.62,
14,2918313179895300117,4.75,
15,2935393797722341677,4.50,
16,2910065340557820165,4.50,
17,2902201770801365469,4.50,
18,2893986434666987807,4.62,
19,2918313179895300117,4.75,
20,2935393797722341677,4.50,
21,2910065340557820165,4.50,
22,2902201770801365469,4.50,
23,2893986434666987807,4.62,
24,2918313179895300117,4.75,
25,2935393797722341677,4.50,
26,2910065340557820165,4.50,
27,2902201770801365469,4.50,
28,2893986434666987807,4.62,
29,2918313179895300117,4.75,
THERMISTORS_STOP

DATA-stop

