

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734781671
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-0.94,
1,2910065340557820165,-0.94,
2,2902201770801365469,-0.88,
3,2893986434666987807,-0.75,
4,2918313179895300117,-0.62,
5,2935393797722341677,-0.94,
6,2910065340557820165,-0.94,
7,2902201770801365469,-0.88,
8,2893986434666987807,-0.75,
9,2918313179895300117,-0.62,
10,2935393797722341677,-0.94,
11,2910065340557820165,-0.94,
12,2902201770801365469,-0.88,
13,2893986434666987807,-0.75,
14,2918313179895300117,-0.62,
15,2935393797722341677,-0.94,
16,2910065340557820165,-0.94,
17,2902201770801365469,-0.88,
18,2893986434666987807,-0.75,
19,2918313179895300117,-0.62,
20,2935393797722341677,-0.94,
21,2910065340557820165,-0.94,
22,2902201770801365469,-0.88,
23,2893986434666987807,-0.75,
24,2918313179895300117,-0.62,
25,2935393797722341677,-0.94,
26,2910065340557820165,-0.94,
27,2902201770801365469,-0.88,
28,2893986434666987807,-0.75,
29,2918313179895300117,-0.62,
THERMISTORS_STOP

DATA-stop

