

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1737377311
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.56,
1,2910065340557820165,0.50,
2,2902201770801365469,0.62,
3,2893986434666987807,0.81,
4,2918313179895300117,0.75,
5,2935393797722341677,0.56,
6,2910065340557820165,0.56,
7,2902201770801365469,0.62,
8,2893986434666987807,0.81,
9,2918313179895300117,0.81,
10,2935393797722341677,0.56,
11,2910065340557820165,0.56,
12,2902201770801365469,0.62,
13,2893986434666987807,0.81,
14,2918313179895300117,0.81,
15,2935393797722341677,0.56,
16,2910065340557820165,0.56,
17,2902201770801365469,0.62,
18,2893986434666987807,0.81,
19,2918313179895300117,0.81,
20,2935393797722341677,0.56,
21,2910065340557820165,0.56,
22,2902201770801365469,0.62,
23,2893986434666987807,0.81,
24,2918313179895300117,0.81,
25,2935393797722341677,0.56,
26,2910065340557820165,0.56,
27,2902201770801365469,0.62,
28,2893986434666987807,0.81,
29,2918313179895300117,0.81,
THERMISTORS_STOP

DATA-stop

