

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1737969429
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.56,
1,2910065340557820165,0.50,
2,2902201770801365469,0.50,
3,2893986434666987807,0.69,
4,2918313179895300117,0.75,
5,2935393797722341677,0.56,
6,2910065340557820165,0.50,
7,2902201770801365469,0.50,
8,2893986434666987807,0.69,
9,2918313179895300117,0.75,
10,2935393797722341677,0.56,
11,2910065340557820165,0.50,
12,2902201770801365469,0.50,
13,2893986434666987807,0.69,
14,2918313179895300117,0.75,
15,2935393797722341677,0.56,
16,2910065340557820165,0.50,
17,2902201770801365469,0.50,
18,2893986434666987807,0.69,
19,2918313179895300117,0.75,
20,2935393797722341677,0.56,
21,2910065340557820165,0.50,
22,2902201770801365469,0.50,
23,2893986434666987807,0.69,
24,2918313179895300117,0.75,
25,2935393797722341677,0.56,
26,2910065340557820165,0.50,
27,2902201770801365469,0.50,
28,2893986434666987807,0.69,
29,2918313179895300117,0.75,
THERMISTORS_STOP

DATA-stop

