

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1737123360
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,3.81,
1,2910065340557820165,3.75,
2,2902201770801365469,3.44,
3,2893986434666987807,3.75,
4,2918313179895300117,3.62,
5,2935393797722341677,3.81,
6,2910065340557820165,3.75,
7,2902201770801365469,3.44,
8,2893986434666987807,3.75,
9,2918313179895300117,3.62,
10,2935393797722341677,3.81,
11,2910065340557820165,3.75,
12,2902201770801365469,3.44,
13,2893986434666987807,3.75,
14,2918313179895300117,3.62,
15,2935393797722341677,3.81,
16,2910065340557820165,3.75,
17,2902201770801365469,3.44,
18,2893986434666987807,3.75,
19,2918313179895300117,3.62,
20,2935393797722341677,3.81,
21,2910065340557820165,3.75,
22,2902201770801365469,3.44,
23,2893986434666987807,3.75,
24,2918313179895300117,3.62,
25,2935393797722341677,3.75,
26,2910065340557820165,3.75,
27,2902201770801365469,3.44,
28,2893986434666987807,3.75,
29,2918313179895300117,3.62,
THERMISTORS_STOP

DATA-stop

