

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734968844
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,1.19,
1,2910065340557820165,1.19,
2,2902201770801365469,0.62,
3,2893986434666987807,1.25,
4,2918313179895300117,0.94,
5,2935393797722341677,1.19,
6,2910065340557820165,1.19,
7,2902201770801365469,0.69,
8,2893986434666987807,1.25,
9,2918313179895300117,1.00,
10,2935393797722341677,1.19,
11,2910065340557820165,1.19,
12,2902201770801365469,0.69,
13,2893986434666987807,1.25,
14,2918313179895300117,1.00,
15,2935393797722341677,1.19,
16,2910065340557820165,1.19,
17,2902201770801365469,0.69,
18,2893986434666987807,1.25,
19,2918313179895300117,1.00,
20,2935393797722341677,1.19,
21,2910065340557820165,1.19,
22,2902201770801365469,0.69,
23,2893986434666987807,1.25,
24,2918313179895300117,1.00,
25,2935393797722341677,1.19,
26,2910065340557820165,1.19,
27,2902201770801365469,0.69,
28,2893986434666987807,1.25,
29,2918313179895300117,1.00,
THERMISTORS_STOP

DATA-stop

