

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1734840271
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,3.06,
1,2910065340557820165,3.00,
2,2902201770801365469,2.81,
3,2893986434666987807,3.00,
4,2918313179895300117,3.00,
5,2935393797722341677,3.06,
6,2910065340557820165,3.00,
7,2902201770801365469,2.81,
8,2893986434666987807,3.00,
9,2918313179895300117,3.00,
10,2935393797722341677,3.06,
11,2910065340557820165,3.00,
12,2902201770801365469,2.81,
13,2893986434666987807,3.00,
14,2918313179895300117,3.00,
15,2935393797722341677,3.06,
16,2910065340557820165,3.00,
17,2902201770801365469,2.81,
18,2893986434666987807,3.00,
19,2918313179895300117,3.00,
20,2935393797722341677,3.06,
21,2910065340557820165,3.00,
22,2902201770801365469,2.81,
23,2893986434666987807,3.00,
24,2918313179895300117,3.00,
25,2935393797722341677,3.06,
26,2910065340557820165,3.00,
27,2902201770801365469,2.81,
28,2893986434666987807,3.00,
29,2918313179895300117,3.06,
THERMISTORS_STOP

DATA-stop

