

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739569291
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-5.31,
1,2910065340557820165,-5.25,
2,2902201770801365469,-5.31,
3,2893986434666987807,-5.12,
4,2918313179895300117,-4.94,
5,2935393797722341677,-5.31,
6,2910065340557820165,-5.25,
7,2902201770801365469,-5.31,
8,2893986434666987807,-5.06,
9,2918313179895300117,-4.94,
10,2935393797722341677,-5.25,
11,2910065340557820165,-5.25,
12,2902201770801365469,-5.31,
13,2893986434666987807,-5.06,
14,2918313179895300117,-4.94,
15,2935393797722341677,-5.25,
16,2910065340557820165,-5.25,
17,2902201770801365469,-5.31,
18,2893986434666987807,-5.06,
19,2918313179895300117,-4.94,
20,2935393797722341677,-5.25,
21,2910065340557820165,-5.19,
22,2902201770801365469,-5.31,
23,2893986434666987807,-5.06,
24,2918313179895300117,-4.94,
25,2935393797722341677,-5.25,
26,2910065340557820165,-5.25,
27,2902201770801365469,-5.31,
28,2893986434666987807,-5.06,
29,2918313179895300117,-4.94,
THERMISTORS_STOP

DATA-stop

