

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739787671
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-1.31,
1,2910065340557820165,-1.31,
2,2902201770801365469,-0.50,
3,2893986434666987807,-0.81,
4,2918313179895300117,-0.50,
5,2935393797722341677,-1.31,
6,2910065340557820165,-1.31,
7,2902201770801365469,-0.50,
8,2893986434666987807,-0.81,
9,2918313179895300117,-0.50,
10,2935393797722341677,-1.31,
11,2910065340557820165,-1.31,
12,2902201770801365469,-0.50,
13,2893986434666987807,-0.81,
14,2918313179895300117,-0.50,
15,2935393797722341677,-1.31,
16,2910065340557820165,-1.31,
17,2902201770801365469,-0.50,
18,2893986434666987807,-0.81,
19,2918313179895300117,-0.50,
20,2935393797722341677,-1.31,
21,2910065340557820165,-1.31,
22,2902201770801365469,-0.50,
23,2893986434666987807,-0.81,
24,2918313179895300117,-0.50,
25,2935393797722341677,-1.31,
26,2910065340557820165,-1.31,
27,2902201770801365469,-0.44,
28,2893986434666987807,-0.81,
29,2918313179895300117,-0.50,
THERMISTORS_STOP

DATA-stop

