

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1742110890
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,3.00,
1,2910065340557820165,3.00,
2,2902201770801365469,3.06,
3,2893986434666987807,3.19,
4,2918313179895300117,3.25,
5,2935393797722341677,3.00,
6,2910065340557820165,3.00,
7,2902201770801365469,3.06,
8,2893986434666987807,3.19,
9,2918313179895300117,3.25,
10,2935393797722341677,3.00,
11,2910065340557820165,3.00,
12,2902201770801365469,3.06,
13,2893986434666987807,3.19,
14,2918313179895300117,3.25,
15,2935393797722341677,3.00,
16,2910065340557820165,3.00,
17,2902201770801365469,3.06,
18,2893986434666987807,3.19,
19,2918313179895300117,3.25,
20,2935393797722341677,3.00,
21,2910065340557820165,3.00,
22,2902201770801365469,3.12,
23,2893986434666987807,3.19,
24,2918313179895300117,3.25,
25,2935393797722341677,3.00,
26,2910065340557820165,3.00,
27,2902201770801365469,3.06,
28,2893986434666987807,3.19,
29,2918313179895300117,3.31,
THERMISTORS_STOP

DATA-stop

