

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739442990
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,0.50,
1,2910065340557820165,0.56,
2,2902201770801365469,1.25,
3,2893986434666987807,0.81,
4,2918313179895300117,1.19,
5,2935393797722341677,0.50,
6,2910065340557820165,0.56,
7,2902201770801365469,1.31,
8,2893986434666987807,0.81,
9,2918313179895300117,1.19,
10,2935393797722341677,0.50,
11,2910065340557820165,0.56,
12,2902201770801365469,1.25,
13,2893986434666987807,0.81,
14,2918313179895300117,1.19,
15,2935393797722341677,0.50,
16,2910065340557820165,0.56,
17,2902201770801365469,1.25,
18,2893986434666987807,0.88,
19,2918313179895300117,1.19,
20,2935393797722341677,0.50,
21,2910065340557820165,0.56,
22,2902201770801365469,1.31,
23,2893986434666987807,0.81,
24,2918313179895300117,1.19,
25,2935393797722341677,0.50,
26,2910065340557820165,0.56,
27,2902201770801365469,1.31,
28,2893986434666987807,0.81,
29,2918313179895300117,1.25,
THERMISTORS_STOP

DATA-stop

