

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1741793980
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-0.50,
1,2910065340557820165,-0.50,
2,2902201770801365469,-0.25,
3,2893986434666987807,-0.25,
4,2918313179895300117,-0.13,
5,2935393797722341677,-0.50,
6,2910065340557820165,-0.50,
7,2902201770801365469,-0.25,
8,2893986434666987807,-0.25,
9,2918313179895300117,-0.13,
10,2935393797722341677,-0.50,
11,2910065340557820165,-0.50,
12,2902201770801365469,-0.25,
13,2893986434666987807,-0.25,
14,2918313179895300117,-0.13,
15,2935393797722341677,-0.50,
16,2910065340557820165,-0.50,
17,2902201770801365469,-0.25,
18,2893986434666987807,-0.25,
19,2918313179895300117,-0.13,
20,2935393797722341677,-0.50,
21,2910065340557820165,-0.50,
22,2902201770801365469,-0.25,
23,2893986434666987807,-0.25,
24,2918313179895300117,-0.13,
25,2935393797722341677,-0.44,
26,2910065340557820165,-0.50,
27,2902201770801365469,-0.25,
28,2893986434666987807,-0.25,
29,2918313179895300117,-0.13,
THERMISTORS_STOP

DATA-stop

