

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1740960811
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,3.00,
1,2910065340557820165,3.00,
2,2902201770801365469,2.69,
3,2893986434666987807,3.00,
4,2918313179895300117,2.94,
5,2935393797722341677,3.00,
6,2910065340557820165,3.00,
7,2902201770801365469,2.69,
8,2893986434666987807,3.00,
9,2918313179895300117,2.94,
10,2935393797722341677,3.00,
11,2910065340557820165,3.00,
12,2902201770801365469,2.69,
13,2893986434666987807,3.00,
14,2918313179895300117,2.94,
15,2935393797722341677,3.00,
16,2910065340557820165,3.00,
17,2902201770801365469,2.69,
18,2893986434666987807,3.00,
19,2918313179895300117,2.94,
20,2935393797722341677,3.06,
21,2910065340557820165,3.00,
22,2902201770801365469,2.69,
23,2893986434666987807,3.00,
24,2918313179895300117,2.94,
25,2935393797722341677,3.06,
26,2910065340557820165,3.00,
27,2902201770801365469,2.69,
28,2893986434666987807,3.00,
29,2918313179895300117,3.00,
THERMISTORS_STOP

DATA-stop

