

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739213070
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-3.31,
1,2910065340557820165,-3.37,
2,2902201770801365469,-3.94,
3,2893986434666987807,-3.37,
4,2918313179895300117,-3.37,
5,2935393797722341677,-3.31,
6,2910065340557820165,-3.37,
7,2902201770801365469,-3.94,
8,2893986434666987807,-3.37,
9,2918313179895300117,-3.37,
10,2935393797722341677,-3.31,
11,2910065340557820165,-3.37,
12,2902201770801365469,-3.94,
13,2893986434666987807,-3.37,
14,2918313179895300117,-3.37,
15,2935393797722341677,-3.31,
16,2910065340557820165,-3.37,
17,2902201770801365469,-3.94,
18,2893986434666987807,-3.37,
19,2918313179895300117,-3.37,
20,2935393797722341677,-3.31,
21,2910065340557820165,-3.37,
22,2902201770801365469,-3.94,
23,2893986434666987807,-3.37,
24,2918313179895300117,-3.37,
25,2935393797722341677,-3.31,
26,2910065340557820165,-3.37,
27,2902201770801365469,-3.94,
28,2893986434666987807,-3.37,
29,2918313179895300117,-3.37,
THERMISTORS_STOP

DATA-stop

