

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739107650
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-0.94,
1,2910065340557820165,-1.87,
2,2902201770801365469,0.00,
3,2893986434666987807,-0.31,
4,2918313179895300117,-1.12,
5,2935393797722341677,-0.94,
6,2910065340557820165,-1.87,
7,2902201770801365469,0.00,
8,2893986434666987807,-0.31,
9,2918313179895300117,-1.12,
10,2935393797722341677,-0.94,
11,2910065340557820165,-1.87,
12,2902201770801365469,0.00,
13,2893986434666987807,-0.31,
14,2918313179895300117,-1.12,
15,2935393797722341677,-0.94,
16,2910065340557820165,-1.87,
17,2902201770801365469,0.06,
18,2893986434666987807,-0.31,
19,2918313179895300117,-1.06,
20,2935393797722341677,-0.94,
21,2910065340557820165,-1.81,
22,2902201770801365469,0.06,
23,2893986434666987807,-0.31,
24,2918313179895300117,-1.12,
25,2935393797722341677,-0.94,
26,2910065340557820165,-1.81,
27,2902201770801365469,0.06,
28,2893986434666987807,-0.31,
29,2918313179895300117,-1.06,
THERMISTORS_STOP

DATA-stop

