

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1738984241
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-0.69,
1,2910065340557820165,-0.69,
2,2902201770801365469,-0.69,
3,2893986434666987807,-0.50,
4,2918313179895300117,-0.44,
5,2935393797722341677,-0.69,
6,2910065340557820165,-0.69,
7,2902201770801365469,-0.69,
8,2893986434666987807,-0.50,
9,2918313179895300117,-0.37,
10,2935393797722341677,-0.69,
11,2910065340557820165,-0.69,
12,2902201770801365469,-0.69,
13,2893986434666987807,-0.50,
14,2918313179895300117,-0.44,
15,2935393797722341677,-0.69,
16,2910065340557820165,-0.69,
17,2902201770801365469,-0.69,
18,2893986434666987807,-0.50,
19,2918313179895300117,-0.44,
20,2935393797722341677,-0.62,
21,2910065340557820165,-0.69,
22,2902201770801365469,-0.69,
23,2893986434666987807,-0.50,
24,2918313179895300117,-0.44,
25,2935393797722341677,-0.69,
26,2910065340557820165,-0.69,
27,2902201770801365469,-0.69,
28,2893986434666987807,-0.50,
29,2918313179895300117,-0.37,
THERMISTORS_STOP

DATA-stop

