

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1741211921
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,6.44,
1,2910065340557820165,6.44,
2,2902201770801365469,6.19,
3,2893986434666987807,6.44,
4,2918313179895300117,6.37,
5,2935393797722341677,6.44,
6,2910065340557820165,6.44,
7,2902201770801365469,6.25,
8,2893986434666987807,6.44,
9,2918313179895300117,6.44,
10,2935393797722341677,6.44,
11,2910065340557820165,6.44,
12,2902201770801365469,6.25,
13,2893986434666987807,6.44,
14,2918313179895300117,6.37,
15,2935393797722341677,6.44,
16,2910065340557820165,6.44,
17,2902201770801365469,6.25,
18,2893986434666987807,6.44,
19,2918313179895300117,6.44,
20,2935393797722341677,6.50,
21,2910065340557820165,6.44,
22,2902201770801365469,6.19,
23,2893986434666987807,6.44,
24,2918313179895300117,6.44,
25,2935393797722341677,6.44,
26,2910065340557820165,6.44,
27,2902201770801365469,6.25,
28,2893986434666987807,6.44,
29,2918313179895300117,6.37,
THERMISTORS_STOP

DATA-stop

