

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739756370
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-9.63,
1,2910065340557820165,-9.63,
2,2902201770801365469,-9.88,
3,2893986434666987807,-9.63,
4,2918313179895300117,-9.44,
5,2935393797722341677,-9.63,
6,2910065340557820165,-9.63,
7,2902201770801365469,-9.81,
8,2893986434666987807,-9.63,
9,2918313179895300117,-9.44,
10,2935393797722341677,-9.63,
11,2910065340557820165,-9.63,
12,2902201770801365469,-9.81,
13,2893986434666987807,-9.63,
14,2918313179895300117,-9.44,
15,2935393797722341677,-9.63,
16,2910065340557820165,-9.63,
17,2902201770801365469,-9.81,
18,2893986434666987807,-9.63,
19,2918313179895300117,-9.44,
20,2935393797722341677,-9.63,
21,2910065340557820165,-9.63,
22,2902201770801365469,-9.81,
23,2893986434666987807,-9.63,
24,2918313179895300117,-9.38,
25,2935393797722341677,-9.63,
26,2910065340557820165,-9.63,
27,2902201770801365469,-9.81,
28,2893986434666987807,-9.56,
29,2918313179895300117,-9.38,
THERMISTORS_STOP

DATA-stop

