

DATA-start

THERMISTORS_START
THERMISTORS_POSIX_TIME_START: 1739499102
READING_NBR,THERMISTOR_ID,CELCIUS,
0,2935393797722341677,-9.19,
1,2910065340557820165,-9.13,
2,2902201770801365469,-9.31,
3,2893986434666987807,-9.13,
4,2918313179895300117,-8.88,
5,2935393797722341677,-9.19,
6,2910065340557820165,-9.13,
7,2902201770801365469,-9.31,
8,2893986434666987807,-9.06,
9,2918313179895300117,-8.81,
10,2935393797722341677,-9.19,
11,2910065340557820165,-9.13,
12,2902201770801365469,-9.31,
13,2893986434666987807,-9.06,
14,2918313179895300117,-8.81,
15,2935393797722341677,-9.19,
16,2910065340557820165,-9.13,
17,2902201770801365469,-9.31,
18,2893986434666987807,-9.06,
19,2918313179895300117,-8.81,
20,2935393797722341677,-9.19,
21,2910065340557820165,-9.13,
22,2902201770801365469,-9.25,
23,2893986434666987807,-9.06,
24,2918313179895300117,-8.81,
25,2935393797722341677,-9.19,
26,2910065340557820165,-9.13,
27,2902201770801365469,-9.31,
28,2893986434666987807,-9.06,
29,2918313179895300117,-8.81,
THERMISTORS_STOP

DATA-stop

